stem,style,lpips,ssim,histogram_distance
thanh1+𧒅,thanh1,0.08845687657594681,0.7084383881054469,0.24264472635107126
thanh1+󱟉,thanh1,0.06997392326593399,0.6867037689966424,0.18460107313918253
thanh1+𡪦,thanh1,0.09614875912666321,0.7052477389792484,0.144624667527503
thanh1+󰊫,thanh1,0.08728614449501038,0.3957794654888223,0.10261279142295161
thanh1+𪝅,thanh1,0.055320244282484055,0.7338288984881611,0.0920312763024731
thanh1+𫪎,thanh1,0.06094779074192047,0.8264202908616138,0.0860639020097076
thanh1+󱳴,thanh1,0.06227106600999832,0.6771869154915643,0.15387941588887963
thanh1+󰢽,thanh1,0.03782957047224045,0.8500997626484863,0.09411511589037591
thanh1+𩵾,thanh1,0.06786354631185532,0.7176442087907476,0.10953865990334362
thanh1+󱼓,thanh1,0.0485280342400074,0.790212103349691,0.13076712654542036
thanh1+𫫜,thanh1,0.06862707436084747,0.7479801595752069,0.09457472483522043
thanh1+󰮯,thanh1,0.05326203256845474,0.8101293113928749,0.12580565769177884
thanh1+𡁝,thanh1,0.07397487759590149,0.6540454373379753,0.09937841969837273
thanh1+𠴭,thanh1,0.04912912845611572,0.7778955300397966,0.31181044100956135
thanh1+󱫗,thanh1,0.08365963399410248,0.5826358765965829,6.690931324956998
thanh1+𪻋,thanh1,0.07922836393117905,0.614740137332342,0.13614727829085302
thanh1+𬟻,thanh1,0.08353778719902039,0.6937904399739612,0.08712035458028262
thanh1+󰢣,thanh1,0.08236353099346161,0.6972814071483882,0.10343528383643723
thanh1+捠,thanh1,0.08463176339864731,0.6691996588790495,0.12123871607402552
thanh1+𪡎,thanh1,0.06340465694665909,0.7152519949053302,0.10922685415138489
thanh1+𡫶,thanh1,0.06818503886461258,0.5730807637551246,0.104430080448728
thanh1+󱫠,thanh1,0.08380632102489471,0.5172643878278638,0.12250691227303849
thanh1+𰈏,thanh1,0.07510127127170563,0.7724967921656198,0.13443333895195062
thanh1+篵,thanh1,0.08542487770318985,0.6687410865081906,0.11378357190869348
thanh1+󰊎,thanh1,0.08700960874557495,0.48718085665532523,0.14696090849622112
thanh1+󱪢,thanh1,0.06911593675613403,0.6402157347202334,0.11884776293492166
thanh1+𡮛,thanh1,0.07584942132234573,0.6593911694273225,0.09406428659252869
thanh1+𨁟,thanh1,0.07275042682886124,0.5739906020590567,0.12589289180046867
thanh1+󱛹,thanh1,0.08962525427341461,0.6922534037880086,0.20284645527748546
thanh1+𫑺,thanh1,0.08018137514591217,0.7143812405452066,19.41270264916012
thanh1+𠶈,thanh1,0.09799577295780182,0.5986026709399002,0.08409358138403733
thanh1+𡎡,thanh1,0.057168252766132355,0.6827734891346786,0.10317313687790132
thanh1+󰼀,thanh1,0.06865902990102768,0.6822184726970809,0.09399092327729137
thanh1+󱟢,thanh1,0.07568274438381195,0.5916411630039066,0.11746590592088885
thanh1+𡄧,thanh1,0.0838247612118721,0.6418645952304748,1.4629341060017147
thanh1+󱦩,thanh1,0.09992118179798126,0.5838184300449243,0.11929128916577363
thanh1+󱥦,thanh1,0.061873871833086014,0.6663895910031419,0.18283891881160916
thanh1+𫪄,thanh1,0.07599461078643799,0.7270139719121173,0.11270541547379224
thanh1+𬡶,thanh1,0.07375776022672653,0.6834030943207366,2.060478641169459
thanh1+󱩳,thanh1,0.08439307659864426,0.6112239748298126,0.1572429721051104
thanh1+𪭟,thanh1,0.06342172622680664,0.82006529215865,29.134619684074675
thanh1+󱦯,thanh1,0.07131543010473251,0.63874791461306,0.08675829444680516
thanh1+󱤠,thanh1,0.07171651721000671,0.7769382057842376,0.10367298578205468
thanh1+󱝺,thanh1,0.07641378045082092,0.7400030521670184,12.300705083034268
thanh1+𢠤,thanh1,0.0638408437371254,0.7664464429291522,0.15063097813230922
thanh1+𫧟,thanh1,0.08222012221813202,0.6732949436161642,0.10397691463010139
thanh1+󱛪,thanh1,0.057394448667764664,0.7865224809774185,0.1751773157550737
thanh1+𤗹,thanh1,0.061171673238277435,0.7733599961876035,1.4333626474383703
thanh1+󱞻,thanh1,0.07638559490442276,0.6936491784789236,0.11187293708431083
thanh1+󰍱,thanh1,0.04456470161676407,0.7661239807063326,0.09595659391989363
thanh1+󰄼,thanh1,0.05762588232755661,0.7418909997020255,0.10972725529321813
thanh1+𫢶,thanh1,0.06422223150730133,0.7362733412467947,0.13792297509589566
thanh1+𦟏,thanh1,0.10171330720186234,0.39950166455139385,1.2403349634459344
thanh1+𪴉,thanh1,0.06256762892007828,0.703622571349522,0.191347532008277
thanh1+𧞣,thanh1,0.0640280693769455,0.6353316153166368,0.11007486422239447
thanh1+󱏛,thanh1,0.08729548752307892,0.6994292106487261,0.07597154115112516
thanh1+󱛳,thanh1,0.06305303424596786,0.7555936524265516,0.16052600138552492
thanh1+󱥑,thanh1,0.0519673153758049,0.769688872194984,0.1179789116674217
thanh1+𠌊,thanh1,0.04322775453329086,0.8294710845579029,0.2799652937601719
thanh1+𫵊,thanh1,0.05001860111951828,0.819678614498667,0.08557454838188118
thanh1+󱩻,thanh1,0.07484655827283859,0.7684739059829713,0.10636126755741342
thanh1+𪺇,thanh1,0.07433393597602844,0.7744102142082478,0.15274158983164723
thanh1+𡂉,thanh1,0.05763958767056465,0.7499646829667034,0.09902542413147047
thanh1+󰌋,thanh1,0.055150434374809265,0.7891605583996701,0.10516918430026195
thanh1+󱟠,thanh1,0.0886702910065651,0.6141621059510002,0.11628250107683324
thanh1+𡉎,thanh1,0.06048610061407089,0.8028268279538322,0.06908115416490296
thanh1+挒,thanh1,0.05931495502591133,0.7600963768552652,0.11254126725907909
